time,package_id,task_id,status,x,y
98,13,13,at_pickup_point,44.0,17.0
98,14,14,at_pickup_point,26.0,27.0
98,15,15,at_pickup_point,13.0,52.0
98,16,16,at_pickup_point,20.0,65.0
98,17,17,at_pickup_point,4.0,18.0
98,18,18,at_pickup_point,32.0,12.0
98,19,19,at_pickup_point,65.0,55.0
98,20,20,at_pickup_point,47.0,47.0
98,21,21,at_pickup_point,55.0,45.0
98,22,22,at_pickup_point,67.0,5.0
98,23,23,at_pickup_point,40.0,25.0
98,24,24,at_pickup_point,61.0,52.0
98,25,25,at_pickup_point,45.0,30.0
98,26,26,at_pickup_point,20.0,20.0
98,27,27,at_pickup_point,22.0,27.0
98,28,28,at_pickup_point,45.0,10.0
98,29,29,at_pickup_point,25.0,30.0
98,30,30,at_pickup_point,10.0,43.0
98,31,31,at_pickup_point,55.0,60.0
98,32,32,at_pickup_point,26.0,35.0
98,33,33,at_pickup_point,45.0,65.0
98,34,34,at_pickup_point,11.0,31.0
98,35,35,at_pickup_point,65.0,35.0
98,36,36,at_pickup_point,6.0,68.0
98,37,37,at_pickup_point,17.0,34.0
98,38,38,at_pickup_point,23.0,3.0
98,39,39,at_pickup_point,35.0,69.0
98,40,40,at_pickup_point,56.0,39.0
98,41,41,at_pickup_point,63.0,23.0
98,42,42,at_pickup_point,63.0,65.0
98,43,43,at_pickup_point,37.0,56.0
98,44,44,at_pickup_point,30.0,25.0
98,45,45,at_pickup_point,53.0,43.0
98,46,46,at_pickup_point,18.0,18.0
98,47,47,at_pickup_point,65.0,20.0
99,0,0,delivered,25.0,24.0
99,1,1,directly_delivered,16.0,22.0
99,2,2,directly_delivered,20.0,40.0
99,3,3,directly_delivered,18.0,24.0
99,4,4,directly_delivered,37.0,31.0
99,5,5,directly_delivered,2.0,60.0
99,6,6,directly_delivered,57.0,48.0
99,7,7,directly_delivered,15.0,19.0
99,8,8,directly_delivered,30.0,60.0
99,9,9,delivered,41.0,37.0
99,10,10,on_direct_drone,20.766831975986552,51.83032136735238
99,11,11,at_pickup_point,10.0,20.0
99,12,12,at_pickup_point,12.0,24.0
99,13,13,at_pickup_point,44.0,17.0
99,14,14,at_pickup_point,26.0,27.0
99,15,15,at_pickup_point,13.0,52.0
99,16,16,at_pickup_point,20.0,65.0
99,17,17,at_pickup_point,4.0,18.0
99,18,18,at_pickup_point,32.0,12.0
99,19,19,at_pickup_point,65.0,55.0
99,20,20,at_pickup_point,47.0,47.0
99,21,21,at_pickup_point,55.0,45.0
99,22,22,at_pickup_point,67.0,5.0
99,23,23,at_pickup_point,40.0,25.0
99,24,24,at_pickup_point,61.0,52.0
99,25,25,at_pickup_point,45.0,30.0
99,26,26,at_pickup_point,20.0,20.0
99,27,27,at_pickup_point,22.0,27.0
99,28,28,at_pickup_point,45.0,10.0
99,29,29,at_pickup_point,25.0,30.0
99,30,30,at_pickup_point,10.0,43.0
99,31,31,at_pickup_point,55.0,60.0
99,32,32,at_pickup_point,26.0,35.0
99,33,33,at_pickup_point,45.0,65.0
99,34,34,at_pickup_point,11.0,31.0
99,35,35,at_pickup_point,65.0,35.0
99,36,36,at_pickup_point,6.0,68.0
99,37,37,at_pickup_point,17.0,34.0
99,38,38,at_pickup_point,23.0,3.0
99,39,39,at_pickup_point,35.0,69.0
99,40,40,at_pickup_point,56.0,39.0
99,41,41,at_pickup_point,63.0,23.0
99,42,42,at_pickup_point,63.0,65.0
99,43,43,at_pickup_point,37.0,56.0
99,44,44,at_pickup_point,30.0,25.0
99,45,45,at_pickup_point,53.0,43.0
99,46,46,at_pickup_point,18.0,18.0
99,47,47,at_pickup_point,65.0,20.0
100,0,0,delivered,25.0,24.0
100,1,1,directly_delivered,16.0,22.0
100,2,2,directly_delivered,20.0,40.0
100,3,3,directly_delivered,18.0,24.0
100,4,4,directly_delivered,37.0,31.0
100,5,5,directly_delivered,2.0,60.0
100,6,6,directly_delivered,57.0,48.0
100,7,7,directly_delivered,15.0,19.0
100,8,8,directly_delivered,30.0,60.0
100,9,9,delivered,41.0,37.0
100,10,10,on_direct_drone,23.65024796397983,47.745482051028574
100,11,11,at_pickup_point,10.0,20.0
100,12,12,at_pickup_point,12.0,24.0
100,13,13,at_pickup_point,44.0,17.0
100,14,14,at_pickup_point,26.0,27.0
100,15,15,at_pickup_point,13.0,52.0
100,16,16,at_pickup_point,20.0,65.0
100,17,17,at_pickup_point,4.0,18.0
100,18,18,at_pickup_point,32.0,12.0
100,19,19,at_pickup_point,65.0,55.0
100,20,20,at_pickup_point,47.0,47.0
100,21,21,at_pickup_point,55.0,45.0
100,22,22,at_pickup_point,67.0,5.0
100,23,23,at_pickup_point,40.0,25.0
100,24,24,at_pickup_point,61.0,52.0
100,25,25,at_pickup_point,45.0,30.0
100,26,26,at_pickup_point,20.0,20.0
100,27,27,at_pickup_point,22.0,27.0
100,28,28,at_pickup_point,45.0,10.0
100,29,29,at_pickup_point,25.0,30.0
100,30,30,at_pickup_point,10.0,43.0
100,31,31,at_pickup_point,55.0,60.0
100,32,32,at_pickup_point,26.0,35.0
100,33,33,at_pickup_point,45.0,65.0
100,34,34,at_pickup_point,11.0,31.0
100,35,35,at_pickup_point,65.0,35.0
100,36,36,at_pickup_point,6.0,68.0
100,37,37,at_pickup_point,17.0,34.0
100,38,38,at_pickup_point,23.0,3.0
100,39,39,at_pickup_point,35.0,69.0
100,40,40,at_pickup_point,56.0,39.0
100,41,41,at_pickup_point,63.0,23.0
100,42,42,at_pickup_point,63.0,65.0
100,43,43,at_pickup_point,37.0,56.0
100,44,44,at_pickup_point,30.0,25.0
100,45,45,at_pickup_point,53.0,43.0
100,46,46,at_pickup_point,18.0,18.0
100,47,47,at_pickup_point,65.0,20.0
101,0,0,delivered,25.0,24.0
101,1,1,directly_delivered,16.0,22.0
101,2,2,directly_delivered,20.0,40.0
101,3,3,directly_delivered,18.0,24.0
101,4,4,directly_delivered,37.0,31.0
101,5,5,directly_delivered,2.0,60.0
101,6,6,directly_delivered,57.0,48.0
101,7,7,directly_delivered,15.0,19.0
101,8,8,directly_delivered,30.0,60.0
101,9,9,delivered,41.0,37.0
101,10,10,on_direct_drone,26.533663951973107,43.660642734704766
101,11,11,at_pickup_point,10.0,20.0
101,12,12,at_pickup_point,12.0,24.0
101,13,13,at_pickup_point,44.0,17.0
101,14,14,at_pickup_point,26.0,27.0
101,15,15,at_pickup_point,13.0,52.0
101,16,16,at_pickup_point,20.0,65.0
101,17,17,at_pickup_point,4.0,18.0
101,18,18,at_pickup_point,32.0,12.0
101,19,19,at_pickup_point,65.0,55.0
101,20,20,at_pickup_point,47.0,47.0
101,21,21,at_pickup_point,55.0,45.0
101,22,22,at_pickup_point,67.0,5.0
101,23,23,at_pickup_point,40.0,25.0
101,24,24,at_pickup_point,61.0,52.0
101,25,25,at_pickup_point,45.0,30.0
101,26,26,at_pickup_point,20.0,20.0
101,27,27,at_pickup_point,22.0,27.0
101,28,28,at_pickup_point,45.0,10.0
101,29,29,at_pickup_point,25.0,30.0
101,30,30,at_pickup_point,10.0,43.0
101,31,31,at_pickup_point,55.0,60.0
101,32,32,at_pickup_point,26.0,35.0
101,33,33,at_pickup_point,45.0,65.0
101,34,34,at_pickup_point,11.0,31.0
101,35,35,at_pickup_point,65.0,35.0
101,36,36,at_pickup_point,6.0,68.0
101,37,37,at_pickup_point,17.0,34.0
101,38,38,at_pickup_point,23.0,3.0
101,39,39,at_pickup_point,35.0,69.0
101,40,40,at_pickup_point,56.0,39.0
101,41,41,at_pickup_point,63.0,23.0
101,42,42,at_pickup_point,63.0,65.0
101,43,43,at_pickup_point,37.0,56.0
101,44,44,at_pickup_point,30.0,25.0
101,45,45,at_pickup_point,53.0,43.0
101,46,46,at_pickup_point,18.0,18.0
101,47,47,at_pickup_point,65.0,20.0
102,0,0,delivered,25.0,24.0
102,1,1,directly_delivered,16.0,22.0
102,2,2,directly_delivered,20.0,40.0
102,3,3,directly_delivered,18.0,24.0
102,4,4,directly_delivered,37.0,31.0
102,5,5,directly_delivered,2.0,60.0
102,6,6,directly_delivered,57.0,48.0
102,7,7,directly_delivered,15.0,19.0
102,8,8,directly_delivered,30.0,60.0
102,9,9,delivered,41.0,37.0
102,10,10,directly_delivered,27.0,43.0
102,11,11,on_pickup_drone,10.097096621545399,19.98058067569092
102,12,12,at_pickup_point,12.0,24.0
102,13,13,at_pickup_point,44.0,17.0
102,14,14,at_pickup_point,26.0,27.0
102,15,15,at_pickup_point,13.0,52.0
102,16,16,at_pickup_point,20.0,65.0
102,17,17,at_pickup_point,4.0,18.0
102,18,18,at_pickup_point,32.0,12.0
102,19,19,at_pickup_point,65.0,55.0
102,20,20,at_pickup_point,47.0,47.0
102,21,21,at_pickup_point,55.0,45.0
102,22,22,at_pickup_point,67.0,5.0
102,23,23,at_pickup_point,40.0,25.0
102,24,24,at_pickup_point,61.0,52.0
102,25,25,at_pickup_point,45.0,30.0
102,26,26,at_pickup_point,20.0,20.0
102,27,27,at_pickup_point,22.0,27.0
102,28,28,at_pickup_point,45.0,10.0
102,29,29,at_pickup_point,25.0,30.0
102,30,30,at_pickup_point,10.0,43.0
102,31,31,at_pickup_point,55.0,60.0
102,32,32,at_pickup_point,26.0,35.0
102,33,33,at_pickup_point,45.0,65.0
102,34,34,at_pickup_point,11.0,31.0
102,35,35,at_pickup_point,65.0,35.0
102,36,36,at_pickup_point,6.0,68.0
102,37,37,at_pickup_point,17.0,34.0
102,38,38,at_pickup_point,23.0,3.0
102,39,39,at_pickup_point,35.0,69.0
102,40,40,at_pickup_point,56.0,39.0
102,41,41,at_pickup_point,63.0,23.0
102,42,42,at_pickup_point,63.0,65.0
102,43,43,at_pickup_point,37.0,56.0
102,44,44,at_pickup_point,30.0,25.0
102,45,45,at_pickup_point,53.0,43.0
102,46,46,at_pickup_point,18.0,18.0
102,47,47,at_pickup_point,65.0,20.0
103,0,0,delivered,25.0,24.0
103,1,1,directly_delivered,16.0,22.0
103,2,2,directly_delivered,20.0,40.0
103,3,3,directly_delivered,18.0,24.0
103,4,4,directly_delivered,37.0,31.0
103,5,5,directly_delivered,2.0,60.0
103,6,6,directly_delivered,57.0,48.0
103,7,7,directly_delivered,15.0,19.0
103,8,8,directly_delivered,30.0,60.0
103,9,9,delivered,41.0,37.0
103,10,10,directly_delivered,27.0,43.0
103,11,11,on_direct_drone,10.0,20.0
103,12,12,at_pickup_point,12.0,24.0
103,13,13,at_pickup_point,44.0,17.0
103,14,14,at_pickup_point,26.0,27.0
103,15,15,at_pickup_point,13.0,52.0
103,16,16,at_pickup_point,20.0,65.0
103,17,17,at_pickup_point,4.0,18.0
103,18,18,at_pickup_point,32.0,12.0
103,19,19,at_pickup_point,65.0,55.0
103,20,20,at_pickup_point,47.0,47.0
103,21,21,at_pickup_point,55.0,45.0
103,22,22,at_pickup_point,67.0,5.0
103,23,23,at_pickup_point,40.0,25.0
103,24,24,at_pickup_point,61.0,52.0
103,25,25,at_pickup_point,45.0,30.0
103,26,26,at_pickup_point,20.0,20.0
103,27,27,at_pickup_point,22.0,27.0
103,28,28,at_pickup_point,45.0,10.0
103,29,29,at_pickup_point,25.0,30.0
103,30,30,at_pickup_point,10.0,43.0
103,31,31,at_pickup_point,55.0,60.0
103,32,32,at_pickup_point,26.0,35.0
103,33,33,at_pickup_point,45.0,65.0
103,34,34,at_pickup_point,11.0,31.0
103,35,35,at_pickup_point,65.0,35.0
103,36,36,at_pickup_point,6.0,68.0
103,37,37,at_pickup_point,17.0,34.0
103,38,38,at_pickup_point,23.0,3.0
103,39,39,at_pickup_point,35.0,69.0
103,40,40,at_pickup_point,56.0,39.0
103,41,41,at_pickup_point,63.0,23.0
103,42,42,at_pickup_point,63.0,65.0
103,43,43,at_pickup_point,37.0,56.0
103,44,44,at_pickup_point,30.0,25.0
103,45,45,at_pickup_point,53.0,43.0
103,46,46,at_pickup_point,18.0,18.0
103,47,47,at_pickup_point,65.0,20.0
104,0,0,delivered,25.0,24.0
104,1,1,directly_delivered,16.0,22.0
104,2,2,directly_delivered,20.0,40.0
104,3,3,directly_delivered,18.0,24.0
104,4,4,directly_delivered,37.0,31.0
104,5,5,directly_delivered,2.0,60.0
104,6,6,directly_delivered,57.0,48.0
104,7,7,directly_delivered,15.0,19.0
104,8,8,directly_delivered,30.0,60.0
104,9,9,delivered,41.0,37.0
104,10,10,directly_delivered,27.0,43.0
104,11,11,on_direct_drone,8.418861169915811,15.256583509747431
104,12,12,at_pickup_point,12.0,24.0
104,13,13,at_pickup_point,44.0,17.0
104,14,14,at_pickup_point,26.0,27.0
104,15,15,at_pickup_point,13.0,52.0
104,16,16,at_pickup_point,20.0,65.0
104,17,17,at_pickup_point,4.0,18.0
104,18,18,at_pickup_point,32.0,12.0
104,19,19,at_pickup_point,65.0,55.0
104,20,20,at_pickup_point,47.0,47.0
104,21,21,at_pickup_point,55.0,45.0
104,22,22,at_pickup_point,67.0,5.0
104,23,23,at_pickup_point,40.0,25.0
104,24,24,at_pickup_point,61.0,52.0
104,25,25,at_pickup_point,45.0,30.0
104,26,26,at_pickup_point,20.0,20.0
104,27,27,at_pickup_point,22.0,27.0
104,28,28,at_pickup_point,45.0,10.0
104,29,29,at_pickup_point,25.0,30.0
104,30,30,at_pickup_point,10.0,43.0
104,31,31,at_pickup_point,55.0,60.0
104,32,32,at_pickup_point,26.0,35.0
104,33,33,at_pickup_point,45.0,65.0
104,34,34,at_pickup_point,11.0,31.0
104,35,35,at_pickup_point,65.0,35.0
104,36,36,at_pickup_point,6.0,68.0
104,37,37,at_pickup_point,17.0,34.0
104,38,38,at_pickup_point,23.0,3.0
104,39,39,at_pickup_point,35.0,69.0
104,40,40,at_pickup_point,56.0,39.0
104,41,41,at_pickup_point,63.0,23.0
104,42,42,at_pickup_point,63.0,65.0
104,43,43,at_pickup_point,37.0,56.0
104,44,44,at_pickup_point,30.0,25.0
104,45,45,at_pickup_point,53.0,43.0
104,46,46,at_pickup_point,18.0,18.0
104,47,47,at_pickup_point,65.0,20.0
105,0,0,delivered,25.0,24.0
105,1,1,directly_delivered,16.0,22.0
105,2,2,directly_delivered,20.0,40.0
105,3,3,directly_delivered,18.0,24.0
105,4,4,directly_delivered,37.0,31.0
105,5,5,directly_delivered,2.0,60.0
105,6,6,directly_delivered,57.0,48.0
105,7,7,directly_delivered,15.0,19.0
105,8,8,directly_delivered,30.0,60.0
105,9,9,delivered,41.0,37.0
105,10,10,directly_delivered,27.0,43.0
105,11,11,on_direct_drone,6.837722339831621,10.513167019494862
105,12,12,at_pickup_point,12.0,24.0
105,13,13,at_pickup_point,44.0,17.0
105,14,14,at_pickup_point,26.0,27.0
105,15,15,at_pickup_point,13.0,52.0
105,16,16,at_pickup_point,20.0,65.0
105,17,17,at_pickup_point,4.0,18.0
105,18,18,at_pickup_point,32.0,12.0
105,19,19,at_pickup_point,65.0,55.0
105,20,20,at_pickup_point,47.0,47.0
105,21,21,at_pickup_point,55.0,45.0
105,22,22,at_pickup_point,67.0,5.0
105,23,23,at_pickup_point,40.0,25.0
105,24,24,at_pickup_point,61.0,52.0
105,25,25,at_pickup_point,45.0,30.0
105,26,26,at_pickup_point,20.0,20.0
105,27,27,at_pickup_point,22.0,27.0
105,28,28,at_pickup_point,45.0,10.0
105,29,29,at_pickup_point,25.0,30.0
105,30,30,at_pickup_point,10.0,43.0
105,31,31,at_pickup_point,55.0,60.0
105,32,32,at_pickup_point,26.0,35.0
105,33,33,at_pickup_point,45.0,65.0
105,34,34,at_pickup_point,11.0,31.0
105,35,35,at_pickup_point,65.0,35.0
105,36,36,at_pickup_point,6.0,68.0
105,37,37,at_pickup_point,17.0,34.0
105,38,38,at_pickup_point,23.0,3.0
105,39,39,at_pickup_point,35.0,69.0
105,40,40,at_pickup_point,56.0,39.0
105,41,41,at_pickup_point,63.0,23.0
105,42,42,at_pickup_point,63.0,65.0
105,43,43,at_pickup_point,37.0,56.0
105,44,44,at_pickup_point,30.0,25.0
105,45,45,at_pickup_point,53.0,43.0
105,46,46,at_pickup_point,18.0,18.0
105,47,47,at_pickup_point,65.0,20.0
106,0,0,delivered,25.0,24.0
106,1,1,directly_delivered,16.0,22.0
106,2,2,directly_delivered,20.0,40.0
106,3,3,directly_delivered,18.0,24.0
106,4,4,directly_delivered,37.0,31.0
106,5,5,directly_delivered,2.0,60.0
106,6,6,directly_delivered,57.0,48.0
106,7,7,directly_delivered,15.0,19.0
106,8,8,directly_delivered,30.0,60.0
106,9,9,delivered,41.0,37.0
106,10,10,directly_delivered,27.0,43.0
106,11,11,on_direct_drone,5.256583509747431,5.769750529242293
106,12,12,at_pickup_point,12.0,24.0
106,13,13,at_pickup_point,44.0,17.0
106,14,14,at_pickup_point,26.0,27.0
106,15,15,at_pickup_point,13.0,52.0
106,16,16,at_pickup_point,20.0,65.0
106,17,17,at_pickup_point,4.0,18.0
106,18,18,at_pickup_point,32.0,12.0
106,19,19,at_pickup_point,65.0,55.0
106,20,20,at_pickup_point,47.0,47.0
106,21,21,at_pickup_point,55.0,45.0
106,22,22,at_pickup_point,67.0,5.0
106,23,23,at_pickup_point,40.0,25.0
106,24,24,at_pickup_point,61.0,52.0
106,25,25,at_pickup_point,45.0,30.0
106,26,26,at_pickup_point,20.0,20.0
106,27,27,at_pickup_point,22.0,27.0
106,28,28,at_pickup_point,45.0,10.0
106,29,29,at_pickup_point,25.0,30.0
106,30,30,at_pickup_point,10.0,43.0
106,31,31,at_pickup_point,55.0,60.0
106,32,32,at_pickup_point,26.0,35.0
106,33,33,at_pickup_point,45.0,65.0
106,34,34,at_pickup_point,11.0,31.0
106,35,35,at_pickup_point,65.0,35.0
106,36,36,at_pickup_point,6.0,68.0
106,37,37,at_pickup_point,17.0,34.0
106,38,38,at_pickup_point,23.0,3.0
106,39,39,at_pickup_point,35.0,69.0
106,40,40,at_pickup_point,56.0,39.0
106,41,41,at_pickup_point,63.0,23.0
106,42,42,at_pickup_point,63.0,65.0
106,43,43,at_pickup_point,37.0,56.0
106,44,44,at_pickup_point,30.0,25.0
106,45,45,at_pickup_point,53.0,43.0
106,46,46,at_pickup_point,18.0,18.0
106,47,47,at_pickup_point,65.0,20.0
107,0,0,delivered,25.0,24.0
107,1,1,directly_delivered,16.0,22.0
107,2,2,directly_delivered,20.0,40.0
107,3,3,directly_delivered,18.0,24.0
107,4,4,directly_delivered,37.0,31.0
107,5,5,directly_delivered,2.0,60.0
107,6,6,directly_delivered,57.0,48.0
107,7,7,directly_delivered,15.0,19.0
107,8,8,directly_delivered,30.0,60.0
107,9,9,delivered,41.0,37.0
107,10,10,directly_delivered,27.0,43.0
107,11,11,directly_delivered,5.0,5.0
107,12,12,at_pickup_point,12.0,24.0
107,13,13,at_pickup_point,44.0,17.0
107,14,14,at_pickup_point,26.0,27.0
107,15,15,at_pickup_point,13.0,52.0
107,16,16,at_pickup_point,20.0,65.0
107,17,17,at_pickup_point,4.0,18.0
107,18,18,at_pickup_point,32.0,12.0
107,19,19,at_pickup_point,65.0,55.0
107,20,20,at_pickup_point,47.0,47.0
107,21,21,at_pickup_point,55.0,45.0
107,22,22,at_pickup_point,67.0,5.0
107,23,23,at_pickup_point,40.0,25.0
107,24,24,at_pickup_point,61.0,52.0
107,25,25,at_pickup_point,45.0,30.0
107,26,26,at_pickup_point,20.0,20.0
107,27,27,at_pickup_point,22.0,27.0
107,28,28,at_pickup_point,45.0,10.0
107,29,29,at_pickup_point,25.0,30.0
107,30,30,at_pickup_point,10.0,43.0
107,31,31,at_pickup_point,55.0,60.0
107,32,32,at_pickup_point,26.0,35.0
107,33,33,at_pickup_point,45.0,65.0
107,34,34,at_pickup_point,11.0,31.0
107,35,35,at_pickup_point,65.0,35.0
107,36,36,at_pickup_point,6.0,68.0
107,37,37,at_pickup_point,17.0,34.0
107,38,38,at_pickup_point,23.0,3.0
107,39,39,at_pickup_point,35.0,69.0
107,40,40,at_pickup_point,56.0,39.0
107,41,41,at_pickup_point,63.0,23.0
107,42,42,at_pickup_point,63.0,65.0
107,43,43,at_pickup_point,37.0,56.0
107,44,44,at_pickup_point,30.0,25.0
107,45,45,at_pickup_point,53.0,43.0
107,46,46,at_pickup_point,18.0,18.0
107,47,47,at_pickup_point,65.0,20.0
108,0,0,delivered,25.0,24.0
108,1,1,directly_delivered,16.0,22.0
108,2,2,directly_delivered,20.0,40.0
108,3,3,directly_delivered,18.0,24.0
108,4,4,directly_delivered,37.0,31.0
108,5,5,directly_delivered,2.0,60.0
108,6,6,directly_delivered,57.0,48.0
108,7,7,directly_delivered,15.0,19.0
108,8,8,directly_delivered,30.0,60.0
108,9,9,delivered,41.0,37.0
108,10,10,directly_delivered,27.0,43.0
108,11,11,directly_delivered,5.0,5.0
108,12,12,at_pickup_point,12.0,24.0
108,13,13,at_pickup_point,44.0,17.0
108,14,14,at_pickup_point,26.0,27.0
108,15,15,at_pickup_point,13.0,52.0
108,16,16,at_pickup_point,20.0,65.0
108,17,17,at_pickup_point,4.0,18.0
108,18,18,at_pickup_point,32.0,12.0
108,19,19,at_pickup_point,65.0,55.0
108,20,20,at_pickup_point,47.0,47.0
108,21,21,at_pickup_point,55.0,45.0
108,22,22,at_pickup_point,67.0,5.0
108,23,23,at_pickup_point,40.0,25.0
108,24,24,at_pickup_point,61.0,52.0
108,25,25,at_pickup_point,45.0,30.0
108,26,26,at_pickup_point,20.0,20.0
108,27,27,at_pickup_point,22.0,27.0
108,28,28,at_pickup_point,45.0,10.0
108,29,29,at_pickup_point,25.0,30.0
108,30,30,at_pickup_point,10.0,43.0
108,31,31,at_pickup_point,55.0,60.0
108,32,32,at_pickup_point,26.0,35.0
108,33,33,at_pickup_point,45.0,65.0
108,34,34,at_pickup_point,11.0,31.0
108,35,35,at_pickup_point,65.0,35.0
108,36,36,at_pickup_point,6.0,68.0
108,37,37,at_pickup_point,17.0,34.0
108,38,38,at_pickup_point,23.0,3.0
108,39,39,at_pickup_point,35.0,69.0
108,40,40,at_pickup_point,56.0,39.0
108,41,41,at_pickup_point,63.0,23.0
108,42,42,at_pickup_point,63.0,65.0
108,43,43,at_pickup_point,37.0,56.0
108,44,44,at_pickup_point,30.0,25.0
108,45,45,at_pickup_point,53.0,43.0
108,46,46,at_pickup_point,18.0,18.0
108,47,47,at_pickup_point,65.0,20.0
109,0,0,delivered,25.0,24.0
109,1,1,directly_delivered,16.0,22.0
109,2,2,directly_delivered,20.0,40.0
109,3,3,directly_delivered,18.0,24.0
109,4,4,directly_delivered,37.0,31.0
109,5,5,directly_delivered,2.0,60.0
109,6,6,directly_delivered,57.0,48.0
109,7,7,directly_delivered,15.0,19.0
109,8,8,directly_delivered,30.0,60.0
109,9,9,delivered,41.0,37.0
109,10,10,directly_delivered,27.0,43.0
109,11,11,directly_delivered,5.0,5.0
109,12,12,at_pickup_point,12.0,24.0
109,13,13,at_pickup_point,44.0,17.0
109,14,14,at_pickup_point,26.0,27.0
109,15,15,at_pickup_point,13.0,52.0
109,16,16,at_pickup_point,20.0,65.0
109,17,17,at_pickup_point,4.0,18.0
109,18,18,at_pickup_point,32.0,12.0
109,19,19,at_pickup_point,65.0,55.0
109,20,20,at_pickup_point,47.0,47.0
109,21,21,at_pickup_point,55.0,45.0
109,22,22,at_pickup_point,67.0,5.0
109,23,23,at_pickup_point,40.0,25.0
109,24,24,at_pickup_point,61.0,52.0
109,25,25,at_pickup_point,45.0,30.0
109,26,26,at_pickup_point,20.0,20.0
109,27,27,at_pickup_point,22.0,27.0
109,28,28,at_pickup_point,45.0,10.0
109,29,29,at_pickup_point,25.0,30.0
109,30,30,at_pickup_point,10.0,43.0
109,31,31,at_pickup_point,55.0,60.0
109,32,32,at_pickup_point,26.0,35.0
109,33,33,at_pickup_point,45.0,65.0
109,34,34,at_pickup_point,11.0,31.0
109,35,35,at_pickup_point,65.0,35.0
109,36,36,at_pickup_point,6.0,68.0
109,37,37,at_pickup_point,17.0,34.0
109,38,38,at_pickup_point,23.0,3.0
109,39,39,at_pickup_point,35.0,69.0
109,40,40,at_pickup_point,56.0,39.0
109,41,41,at_pickup_point,63.0,23.0
109,42,42,at_pickup_point,63.0,65.0
109,43,43,at_pickup_point,37.0,56.0
109,44,44,at_pickup_point,30.0,25.0
109,45,45,at_pickup_point,53.0,43.0
109,46,46,at_pickup_point,18.0,18.0
109,47,47,at_pickup_point,65.0,20.0
110,0,0,delivered,25.0,24.0
110,1,1,directly_delivered,16.0,22.0
110,2,2,directly_delivered,20.0,40.0
110,3,3,directly_delivered,18.0,24.0
110,4,4,directly_delivered,37.0,31.0
110,5,5,directly_delivered,2.0,60.0
110,6,6,directly_delivered,57.0,48.0
110,7,7,directly_delivered,15.0,19.0
110,8,8,directly_delivered,30.0,60.0
110,9,9,delivered,41.0,37.0
110,10,10,directly_delivered,27.0,43.0
110,11,11,directly_delivered,5.0,5.0
110,12,12,at_pickup_point,12.0,24.0
110,13,13,at_pickup_point,44.0,17.0
110,14,14,at_pickup_point,26.0,27.0
110,15,15,at_pickup_point,13.0,52.0
110,16,16,at_pickup_point,20.0,65.0
110,17,17,at_pickup_point,4.0,18.0
110,18,18,at_pickup_point,32.0,12.0
110,19,19,at_pickup_point,65.0,55.0
110,20,20,at_pickup_point,47.0,47.0
110,21,21,at_pickup_point,55.0,45.0
110,22,22,at_pickup_point,67.0,5.0
110,23,23,at_pickup_point,40.0,25.0
110,24,24,at_pickup_point,61.0,52.0
110,25,25,at_pickup_point,45.0,30.0
110,26,26,at_pickup_point,20.0,20.0
110,27,27,at_pickup_point,22.0,27.0
110,28,28,at_pickup_point,45.0,10.0
110,29,29,at_pickup_point,25.0,30.0
110,30,30,at_pickup_point,10.0,43.0
110,31,31,at_pickup_point,55.0,60.0
110,32,32,at_pickup_point,26.0,35.0
110,33,33,at_pickup_point,45.0,65.0
110,34,34,at_pickup_point,11.0,31.0
110,35,35,at_pickup_point,65.0,35.0
110,36,36,at_pickup_point,6.0,68.0
110,37,37,at_pickup_point,17.0,34.0
110,38,38,at_pickup_point,23.0,3.0
110,39,39,at_pickup_point,35.0,69.0
110,40,40,at_pickup_point,56.0,39.0
110,41,41,at_pickup_point,63.0,23.0
110,42,42,at_pickup_point,63.0,65.0
110,43,43,at_pickup_point,37.0,56.0
110,44,44,at_pickup_point,30.0,25.0
110,45,45,at_pickup_point,53.0,43.0
110,46,46,at_pickup_point,18.0,18.0
110,47,47,at_pickup_point,65.0,20.0
111,0,0,delivered,25.0,24.0
111,1,1,directly_delivered,16.0,22.0
111,2,2,directly_delivered,20.0,40.0
111,3,3,directly_delivered,18.0,24.0
111,4,4,directly_delivered,37.0,31.0
111,5,5,directly_delivered,2.0,60.0
111,6,6,directly_delivered,57.0,48.0
111,7,7,directly_delivered,15.0,19.0
111,8,8,directly_delivered,30.0,60.0
111,9,9,delivered,41.0,37.0
111,10,10,directly_delivered,27.0,43.0
111,11,11,directly_delivered,5.0,5.0
111,12,12,at_pickup_point,12.0,24.0
111,13,13,at_pickup_point,44.0,17.0
111,14,14,at_pickup_point,26.0,27.0
111,15,15,at_pickup_point,13.0,52.0
111,16,16,at_pickup_point,20.0,65.0
